,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2020-04-09 00:44:59,2.49764608194e-07,2.18423071316e-08,2.00170195109e-08,2.03140113352e-08
2020-04-09 00:59:59,2.38367875732e-07,2.16073655863e-08,1.93947013512e-08,1.96566238533e-08
2020-04-09 01:14:59,2.3418402204e-07,2.14589527473e-08,1.94112207185e-08,1.96859856568e-08
2020-04-09 01:29:59,2.41561835379e-07,2.27634107503e-08,2.07076231642e-08,2.09450193098e-08
2020-04-09 01:44:59,2.39361856476e-07,2.74317827931e-08,2.52221604322e-08,2.54510436572e-08
2020-04-09 01:59:59,2.31324455168e-07,2.80394399562e-08,2.59041743745e-08,2.61685064249e-08
2020-04-09 02:14:59,2.41951267225e-07,2.89951482808e-08,2.68509746697e-08,2.70685336816e-08
2020-04-09 02:29:59,2.31866898326e-07,3.1662888161e-08,2.96998298664e-08,2.98839337667e-08
2020-04-09 02:44:59,2.3253730067e-07,2.72254752418e-08,2.51706295946e-08,2.53783869619e-08
2020-04-09 02:59:59,2.31085871857e-07,2.27210626843e-08,2.05802614845e-08,2.07961359362e-08
2020-04-09 03:14:59,2.40956618594e-07,2.51020631991e-08,2.28540781066e-08,2.3054825299e-08
2020-04-09 03:29:59,2.34403644277e-07,2.69307966071e-08,2.47564988374e-08,2.49409720158e-08
2020-04-09 03:44:59,2.32183301405e-07,3.40302296246e-08,3.17973691401e-08,3.19690093307e-08
2020-04-09 03:59:59,2.12820973063e-07,3.82625148709e-08,3.55562078814e-08,3.57851674052e-08
2020-04-09 04:14:59,2.13272232812e-07,3.30711054608e-08,3.05393611171e-08,3.07778749688e-08
2020-04-09 04:29:59,2.29727708677e-07,3.21694440916e-08,2.95381697167e-08,2.97023041378e-08
2020-04-09 04:44:59,2.32824857349e-07,3.19215967364e-08,2.91149865466e-08,2.92884206609e-08
2020-04-09 04:59:59,2.41303678057e-07,3.45012103612e-08,3.17614282413e-08,3.19240508732e-08
2020-04-09 05:14:59,2.39156196369e-07,3.3118673182e-08,3.10669975325e-08,3.1250996376e-08
